timestamp;consommation_MW;production_MW;Q_total_MVAR;S_total_MVA;cos_phi;frequence_Hz;T1_P_MW;T1_Q_MVAR;T1_I_A;T2_P_MW;T2_Q_MVAR;T2_I_A;etat_reseau;nb_lignes_HT;zone_reseau;jour_type
2025-07-22T09:43:00;54490;55029;2423;54544;0.999;49.98;206.31;58.73;681.2;165.42;45.8;434.3;0;5;Sud;ouvrée
2025-07-22T09:44:00;54461;55176;1930;54496;0.999;49.97;245.91;53.63;627.0;192.17;45.41;470.7;0;2;Est;ouvrée
2025-07-22T09:45:00;54432;54727;2308;54481;0.999;50.02;176.66;32.79;516.2;184.93;52.61;405.8;0;5;Sud;ouvrée
2025-07-22T09:46:00;54403;54930;2176;54447;0.999;49.98;235.15;46.42;603.2;199.34;43.79;760.6;0;5;Est;ouvrée
2025-07-22T09:47:00;54374;54734;1706;54401;1.0;49.97;244.94;37.75;545.5;153.73;41.5;346.3;0;4;Centre;ouvrée
2025-07-22T09:48:00;54345;55084;2091;54385;0.999;49.96;175.52;61.77;422.7;171.49;43.19;448.0;0;3;Est;ouvrée
2025-07-22T09:49:00;54315;54511;1256;54330;1.0;49.99;156.35;44.16;341.8;174.36;37.85;434.0;0;3;Ouest;ouvrée
2025-07-22T09:50:00;54286;54674;2241;54332;0.999;50.0;209.06;39.14;501.2;191.39;41.4;565.3;0;5;Sud;ouvrée
2025-07-22T09:51:00;54256;54832;2119;54298;0.999;50.01;183.58;50.3;547.9;160.17;65.31;468.0;0;2;Centre;ouvrée
2025-07-22T09:52:00;54227;55040;2255;54274;0.999;50.03;256.06;43.6;934.7;202.89;35.87;501.7;0;4;Nord;ouvrée
2025-07-22T09:53:00;54197;54684;2423;54251;0.999;50.02;201.04;64.84;493.4;209.66;42.21;420.0;0;4;Ouest;ouvrée
2025-07-22T09:54:00;54167;54556;2147;54210;0.999;49.99;175.93;42.65;451.9;155.28;41.13;361.0;0;5;Nord;ouvrée
2025-07-22T09:55:00;54137;55014;2059;54176;0.999;49.99;165.59;36.01;471.5;167.73;42.53;378.4;0;4;Ouest;ouvrée
2025-07-22T09:56:00;54107;54318;1647;54132;1.0;50.02;232.7;28.47;738.8;166.7;41.69;450.1;0;4;Centre;ouvrée
2025-07-22T09:57:00;54077;54138;1715;54105;0.999;50.04;182.86;49.69;503.4;245.81;47.79;702.3;0;2;Centre;ouvrée
2025-07-22T09:58:00;54047;54635;2474;54104;0.999;50.0;201.31;44.38;515.8;169.25;27.9;496.4;0;3;Centre;ouvrée
2025-07-22T09:59:00;54017;54417;2574;54078;0.999;49.99;228.67;35.71;527.8;221.94;55.37;624.2;0;2;Ouest;ouvrée
2025-07-22T10:00:00;53987;54283;1904;54020;0.999;49.97;185.47;61.89;453.0;148.33;51.33;534.8;0;5;Est;ouvrée
2025-07-22T10:01:00;53957;54598;2018;53994;0.999;49.96;198.62;56.67;413.4;155.26;32.57;451.7;0;4;Nord;ouvrée
2025-07-22T10:02:00;53926;54475;1638;53951;1.0;50.02;199.5;49.72;572.9;162.83;22.31;462.6;0;4;Est;ouvrée
2025-07-22T10:03:00;53896;54283;2469;53952;0.999;50.02;220.5;63.64;496.6;158.86;35.23;427.9;0;4;Est;ouvrée
2025-07-22T10:04:00;53865;54109;2266;53913;0.999;50.02;217.72;56.63;541.1;173.3;42.57;448.3;0;4;Sud;ouvrée
2025-07-22T10:05:00;53835;54509;2776;53906;0.999;50.0;193.4;41.77;444.9;162.28;70.8;407.6;0;2;Nord;ouvrée
2025-07-22T10:06:00;53804;54434;1648;53829;1.0;50.04;201.91;39.61;533.9;159.52;50.43;420.6;0;3;Ouest;ouvrée
2025-07-22T10:07:00;53773;54253;1848;53805;0.999;49.99;188.85;58.18;416.3;208.96;26.92;595.5;0;2;Sud;ouvrée
2025-07-22T10:08:00;53742;54612;2092;53783;0.999;50.03;155.67;53.96;375.3;210.59;38.1;747.2;0;4;Sud;ouvrée
2025-07-22T10:09:00;53711;53997;2258;53759;0.999;50.0;207.73;51.7;567.5;203.73;44.47;580.0;0;2;Centre;ouvrée
2025-07-22T10:10:00;53680;53875;1913;53714;0.999;49.98;256.77;41.54;642.9;193.1;47.54;582.7;0;4;Ouest;ouvrée
2025-07-22T10:11:00;53649;54011;1650;53675;1.0;50.02;173.49;56.08;447.1;182.32;31.85;452.1;0;4;Est;ouvrée
2025-07-22T10:12:00;53618;54109;2352;53670;0.999;50.01;176.81;42.45;416.6;167.57;43.65;393.9;0;3;Est;ouvrée
2025-07-22T10:13:00;53587;54136;2288;53636;0.999;50.01;173.88;48.98;509.9;156.17;37.82;365.8;0;2;Est;ouvrée
2025-07-22T10:14:00;53556;54007;1633;53581;1.0;50.0;221.74;64.47;556.4;189.07;33.96;452.5;0;3;Centre;ouvrée
2025-07-22T10:15:00;53524;54095;2542;53585;0.999;50.0;213.45;43.39;508.5;150.66;47.6;403.6;0;3;Est;ouvrée
2025-07-22T10:16:00;53493;53743;2468;53550;0.999;50.07;195.24;34.27;486.1;155.15;52.74;438.4;0;4;Nord;ouvrée
2025-07-22T10:17:00;53462;54250;2053;53501;0.999;50.04;172.46;39.47;369.0;208.82;53.41;609.4;0;2;Est;ouvrée
2025-07-22T10:18:00;53430;53914;2031;53469;0.999;50.02;202.77;59.94;462.2;227.52;50.74;746.9;0;5;Est;ouvrée
2025-07-22T10:19:00;53398;54122;2221;53445;0.999;50.0;153.06;52.55;383.0;189.83;40.03;441.9;0;4;Nord;ouvrée
2025-07-22T10:20:00;53367;53935;1655;53392;1.0;50.03;204.3;48.71;497.3;207.66;52.15;559.3;0;2;Centre;ouvrée
2025-07-22T10:21:00;53335;53926;2012;53373;0.999;50.02;226.15;44.91;545.2;173.85;48.09;547.3;0;4;Sud;ouvrée
2025-07-22T10:22:00;53303;53917;1139;53315;1.0;50.0;162.46;54.85;386.7;146.56;46.34;432.7;0;4;Ouest;ouvrée
2025-07-22T10:23:00;53271;53861;2350;53323;0.999;49.99;154.02;41.51;498.9;195.3;38.88;580.1;0;4;Centre;ouvrée
2025-07-22T10:24:00;53240;53868;1375;53257;1.0;50.0;247.38;53.06;642.7;194.23;40.03;508.3;0;2;Est;ouvrée
2025-07-22T10:25:00;53208;53973;2601;53271;0.999;49.9;181.65;42.69;557.6;181.79;45.74;419.5;0;2;Sud;ouvrée
2025-07-22T10:26:00;53176;53715;1867;53208;0.999;50.01;234.08;41.02;504.6;173.94;69.4;479.7;0;3;Ouest;ouvrée
2025-07-22T10:27:00;53143;53785;1915;53178;0.999;49.99;195.38;43.63;492.2;204.06;48.01;763.2;0;3;Ouest;ouvrée
2025-07-22T10:28:00;53111;53593;1748;53140;0.999;50.05;195.14;46.25;499.9;155.36;38.89;419.3;0;4;Ouest;ouvrée
2025-07-22T10:29:00;53079;53867;1884;53113;0.999;50.0;213.15;49.51;479.2;160.66;36.68;431.6;0;4;Nord;ouvrée
2025-07-22T10:30:00;53047;53412;2567;53109;0.999;49.96;173.48;52.35;412.0;154.8;40.08;419.8;0;5;Nord;ouvrée
2025-07-22T10:31:00;53015;53875;1004;53024;1.0;50.0;203.97;13.12;593.7;182.12;66.77;522.4;0;2;Sud;ouvrée
2025-07-22T10:32:00;52982;53474;2510;53042;0.999;49.97;188.56;41.92;475.6;152.8;41.01;390.9;0;2;Est;ouvrée
2025-07-22T10:33:00;52950;53164;2135;52993;0.999;50.01;160.39;46.08;418.5;162.89;54.07;425.0;0;4;Sud;ouvrée
2025-07-22T10:34:00;52917;53443;1517;52939;1.0;50.01;210.12;65.05;671.8;162.36;41.24;428.7;0;3;Est;ouvrée
2025-07-22T10:35:00;52885;53248;1569;52908;1.0;50.03;192.1;39.2;525.6;173.48;47.61;433.0;0;3;Centre;ouvrée
2025-07-22T10:36:00;52852;53520;2670;52919;0.999;49.98;195.29;51.63;499.7;142.82;52.92;398.4;0;4;Ouest;ouvrée
2025-07-22T10:37:00;52819;53189;1621;52844;1.0;50.0;163.7;64.95;415.2;182.18;39.28;512.2;0;2;Ouest;ouvrée
2025-07-22T10:38:00;52787;53197;1538;52809;1.0;49.96;247.74;36.87;760.2;211.18;38.59;470.3;0;4;Nord;ouvrée
2025-07-22T10:39:00;52754;52876;2454;52811;0.999;50.02;226.3;53.94;494.6;183.39;61.59;449.5;0;3;Centre;ouvrée
2025-07-22T10:40:00;52721;53131;2135;52764;0.999;50.02;228.92;41.98;579.7;218.53;54.85;518.7;0;4;Centre;ouvrée
2025-07-22T10:41:00;52688;52703;1624;52713;1.0;50.01;190.84;44.95;474.9;213.35;52.91;483.5;0;5;Est;ouvrée
2025-07-22T10:42:00;52655;52838;2086;52697;0.999;50.0;148.12;41.97;352.7;199.44;52.87;490.9;0;2;Centre;ouvrée
2025-07-22T10:43:00;52622;53274;1589;52646;1.0;50.01;258.59;42.68;717.1;181.87;49.6;426.5;0;5;Nord;ouvrée
2025-07-22T10:44:00;52589;53246;2440;52646;0.999;50.05;198.17;77.22;468.7;180.56;65.18;599.8;0;4;Est;ouvrée
2025-07-22T10:45:00;52556;53141;2424;52612;0.999;49.99;177.54;58.44;465.2;199.09;45.44;510.2;0;5;Sud;ouvrée
2025-07-22T10:46:00;52523;52830;2212;52570;0.999;50.0;212.5;61.02;598.3;170.21;50.77;459.0;0;3;Est;ouvrée
2025-07-22T10:47:00;52490;52980;2144;52534;0.999;49.97;235.01;54.92;548.2;132.94;30.49;286.6;0;4;Sud;ouvrée
2025-07-22T10:48:00;52457;52956;2704;52526;0.999;49.97;199.31;33.94;420.0;192.3;36.75;451.0;0;3;Est;ouvrée
2025-07-22T10:49:00;52423;52692;1999;52462;0.999;50.0;238.36;53.95;546.4;151.72;32.99;435.4;0;4;Ouest;ouvrée
2025-07-22T10:50:00;52390;53191;1527;52412;1.0;50.03;232.49;60.73;521.1;155.95;57.74;391.2;0;4;Sud;ouvrée
2025-07-22T10:51:00;52357;53032;2179;52402;0.999;49.99;167.71;41.47;448.5;180.01;19.47;463.5;0;3;Nord;ouvrée
2025-07-22T10:52:00;52323;52779;2834;52400;0.999;49.99;179.79;59.65;561.6;177.62;40.98;441.1;0;5;Sud;ouvrée
2025-07-22T10:53:00;52290;52795;1594;52314;1.0;49.99;228.73;57.04;482.0;144.7;15.06;439.7;0;3;Sud;ouvrée
2025-07-22T10:54:00;52256;52798;1855;52289;0.999;49.98;118.62;68.52;236.0;184.14;36.69;462.7;0;3;Est;ouvrée
2025-07-22T10:55:00;52223;52315;2166;52268;0.999;50.01;195.52;45.82;409.8;204.15;40.09;553.9;0;4;Ouest;ouvrée
2025-07-22T10:56:00;52189;52640;1978;52227;0.999;49.96;157.08;39.02;409.9;151.79;58.85;385.1;0;4;Est;ouvrée
2025-07-22T10:57:00;52156;52519;1607;52180;1.0;50.04;185.7;46.38;542.6;211.81;48.97;616.1;0;3;Est;ouvrée
2025-07-22T10:58:00;52122;52422;2448;52180;0.999;49.98;191.04;64.36;551.0;141.0;36.67;402.0;0;3;Ouest;ouvrée
2025-07-22T10:59:00;52088;52532;2928;52171;0.998;50.02;189.25;31.72;599.3;232.93;55.66;531.0;0;5;Est;ouvrée
2025-07-22T11:00:00;52055;52914;2078;52096;0.999;49.96;183.43;29.32;464.8;169.72;45.18;518.3;0;4;Ouest;ouvrée
2025-07-22T11:01:00;52021;52649;1638;52047;1.0;50.02;167.09;50.89;347.9;183.64;45.38;554.6;0;2;Nord;ouvrée
2025-07-22T11:02:00;51987;52373;1380;52005;1.0;50.02;268.76;45.57;684.0;132.7;32.97;351.6;0;3;Ouest;ouvrée
2025-07-22T11:03:00;51953;52568;2103;51996;0.999;50.01;256.02;50.08;616.8;178.45;35.1;522.7;0;5;Centre;ouvrée
2025-07-22T11:04:00;51919;52699;2441;51977;0.999;49.97;165.14;59.45;352.3;185.71;36.75;553.1;0;4;Ouest;ouvrée
2025-07-22T11:05:00;51885;52570;2190;51932;0.999;50.01;247.46;44.47;651.6;177.85;45.46;461.6;0;5;Ouest;ouvrée
2025-07-22T11:06:00;51851;52363;1999;51890;0.999;49.96;188.02;31.27;374.7;165.92;45.78;544.5;0;3;Centre;ouvrée
2025-07-22T11:07:00;51817;52188;1764;51847;0.999;49.99;203.88;70.44;408.1;156.34;60.44;474.3;0;4;Ouest;ouvrée
2025-07-22T11:08:00;51783;52423;1563;51807;1.0;50.03;198.1;40.03;503.5;208.26;48.85;431.5;0;4;Sud;ouvrée
2025-07-22T11:09:00;51749;52328;2333;51802;0.999;50.02;180.21;39.41;485.6;180.77;17.92;448.6;0;3;Est;ouvrée
2025-07-22T11:10:00;51715;52394;2365;51769;0.999;50.0;229.52;61.04;527.8;218.52;47.63;637.7;0;4;Est;ouvrée
2025-07-22T11:11:00;51681;52308;1381;51699;1.0;49.97;203.78;46.16;532.6;166.84;30.5;416.1;0;4;Nord;ouvrée
2025-07-22T11:12:00;51647;52357;2635;51714;0.999;50.02;185.7;49.37;542.7;169.13;35.34;414.2;0;3;Nord;ouvrée
2025-07-22T11:13:00;51613;52006;2229;51661;0.999;50.0;160.86;54.83;346.6;200.39;36.88;466.3;0;5;Centre;ouvrée
2025-07-22T11:14:00;51578;52342;2559;51642;0.999;49.93;173.19;60.84;375.8;139.43;38.37;373.2;0;5;Sud;ouvrée
2025-07-22T11:15:00;51544;52084;1463;51565;1.0;50.02;150.76;46.67;369.7;149.66;31.25;349.0;0;5;Nord;ouvrée
2025-07-22T11:16:00;51510;52425;1453;51530;1.0;50.0;200.37;65.2;594.8;207.44;47.03;746.0;0;5;Est;ouvrée
2025-07-22T11:17:00;51476;51838;1940;51512;0.999;50.04;164.1;28.64;484.8;150.7;30.89;460.6;0;3;Nord;ouvrée
2025-07-22T11:18:00;51441;52288;2201;51488;0.999;49.97;192.03;57.6;473.7;134.52;48.57;346.5;0;3;Nord;ouvrée
2025-07-22T11:19:00;51407;51946;2718;51479;0.999;49.9;241.1;41.6;642.9;226.71;67.37;571.8;0;5;Ouest;ouvrée
2025-07-22T11:20:00;51372;51742;2282;51423;0.999;50.01;235.98;63.72;616.2;145.15;31.71;434.1;0;3;Nord;ouvrée
2025-07-22T11:21:00;51338;51741;1902;51373;0.999;50.01;199.03;51.42;441.2;184.6;42.15;469.8;0;3;Centre;ouvrée
2025-07-22T11:22:00;51304;51739;1589;51328;1.0;49.95;197.39;43.27;452.0;181.73;19.77;521.0;0;4;Est;ouvrée
2025-07-22T11:23:00;51269;51854;2492;51330;0.999;49.97;256.4;56.63;546.8;109.73;41.99;299.7;0;2;Centre;ouvrée
2025-07-22T11:24:00;51235;51839;1614;51260;1.0;50.08;215.62;58.93;615.2;173.32;51.43;401.9;0;4;Centre;ouvrée
2025-07-22T11:25:00;51200;51585;2651;51269;0.999;49.99;190.17;56.42;496.7;191.21;52.21;449.4;0;3;Sud;ouvrée
2025-07-22T11:26:00;51166;51661;1886;51200;0.999;50.02;157.22;39.7;359.0;188.86;45.77;572.0;0;3;Ouest;ouvrée
2025-07-22T11:27:00;51131;52059;2636;51199;0.999;49.98;211.82;45.16;501.5;202.59;53.89;619.3;0;5;Centre;ouvrée
2025-07-22T11:28:00;51096;51942;2271;51147;0.999;49.94;224.88;49.96;471.8;170.31;70.46;473.8;0;4;Sud;ouvrée
2025-07-22T11:29:00;51062;51649;1945;51099;0.999;49.99;181.05;49.59;430.0;197.81;62.12;522.4;0;4;Est;ouvrée
2025-07-22T11:30:00;51027;51535;1792;51059;0.999;49.99;208.74;57.5;423.9;162.77;39.77;468.9;0;4;Est;ouvrée
2025-07-22T11:31:00;50992;51516;1863;51027;0.999;49.99;189.09;29.85;442.8;144.74;30.49;335.0;0;5;Sud;ouvrée
2025-07-22T11:32:00;50958;51580;2171;51004;0.999;50.0;194.48;53.34;429.2;147.56;40.94;371.3;0;4;Centre;ouvrée
2025-07-22T11:33:00;50923;51219;2030;50964;0.999;50.01;125.37;47.1;326.6;143.45;35.53;358.3;0;4;Centre;ouvrée
2025-07-22T11:34:00;50888;51337;1762;50919;0.999;50.0;193.35;41.61;482.5;205.24;49.51;648.1;0;5;Ouest;ouvrée
2025-07-22T11:35:00;50854;51020;1933;50890;0.999;49.96;229.08;42.58;514.2;142.14;33.19;324.2;0;2;Ouest;ouvrée
2025-07-22T11:36:00;50819;51399;2031;50860;0.999;50.01;181.06;47.85;376.7;186.85;44.27;781.8;0;5;Est;ouvrée
2025-07-22T11:37:00;50784;51414;1148;50797;1.0;49.94;201.58;13.99;461.8;173.35;53.38;411.1;0;3;Ouest;ouvrée
2025-07-22T11:38:00;50749;51153;2183;50796;0.999;49.94;177.32;42.99;448.0;177.43;43.99;415.8;0;4;Sud;ouvrée
2025-07-22T11:39:00;50715;51529;1608;50740;0.999;50.02;210.81;41.24;449.6;214.09;35.54;597.4;0;2;Est;ouvrée
2025-07-22T11:40:00;50680;50935;1538;50703;1.0;50.02;193.5;55.33;666.3;169.04;56.75;381.0;0;4;Centre;ouvrée
2025-07-22T11:41:00;50645;50852;1325;50662;1.0;50.0;171.82;41.94;522.4;195.29;26.21;518.2;0;4;Est;ouvrée
2025-07-22T11:42:00;50610;51155;1282;50626;1.0;49.96;239.98;47.85;552.8;180.94;41.72;472.3;0;5;Nord;ouvrée
2025-07-22T11:43:00;50575;51285;1457;50596;1.0;49.98;227.87;65.42;568.7;176.2;44.58;443.9;0;5;Est;ouvrée
2025-07-22T11:44:00;50541;51377;1716;50570;0.999;49.99;181.85;59.94;422.6;237.5;45.16;440.4;0;5;Ouest;ouvrée
2025-07-22T11:45:00;50506;50914;2781;50582;0.998;49.95;214.93;59.02;533.0;143.97;46.8;321.9;0;3;Sud;ouvrée
2025-07-22T11:46:00;50471;51187;1789;50503;0.999;49.98;216.12;45.0;504.3;212.23;51.1;511.3;0;5;Centre;ouvrée
2025-07-22T11:47:00;50436;50928;2071;50478;0.999;50.02;219.27;55.43;610.3;196.41;44.65;587.4;0;3;Centre;ouvrée
2025-07-22T11:48:00;50401;50867;2160;50447;0.999;50.04;149.17;47.66;348.1;168.01;41.32;433.9;0;5;Ouest;ouvrée
2025-07-22T11:49:00;50366;51043;2052;50408;0.999;49.99;230.2;48.04;511.9;220.73;40.92;650.5;0;3;Ouest;ouvrée
2025-07-22T11:50:00;50331;50962;1969;50370;0.999;50.02;182.91;54.1;396.7;133.8;38.88;317.7;0;4;Ouest;ouvrée
2025-07-22T11:51:00;50296;50481;1521;50319;1.0;49.94;189.27;44.03;378.0;166.96;52.88;431.4;0;5;Nord;ouvrée
2025-07-22T11:52:00;50261;51057;2580;50328;0.999;50.02;279.14;64.93;677.2;149.79;38.53;462.6;0;5;Sud;ouvrée
2025-07-22T11:53:00;50227;51003;2722;50300;0.999;49.98;209.06;48.4;505.3;190.3;53.47;495.5;0;4;Nord;ouvrée
2025-07-22T11:54:00;50192;50566;1326;50209;1.0;50.01;188.41;56.18;581.8;152.17;45.19;450.8;0;4;Ouest;ouvrée
2025-07-22T11:55:00;50157;50736;1590;50182;0.999;49.99;133.84;64.56;358.4;190.83;39.79;492.4;0;2;Sud;ouvrée
2025-07-22T11:56:00;50122;50721;1888;50157;0.999;50.04;241.69;60.32;619.2;175.34;51.18;520.2;0;4;Ouest;ouvrée
2025-07-22T11:57:00;50087;50639;1614;50113;0.999;49.97;159.64;35.91;352.8;168.02;37.73;440.6;0;4;Sud;ouvrée
2025-07-22T11:58:00;50052;50442;2202;50100;0.999;50.02;169.9;54.45;459.9;189.72;51.38;454.4;0;2;Centre;ouvrée
2025-07-22T11:59:00;50017;50383;1708;50046;0.999;49.99;190.06;58.51;432.1;173.28;47.13;459.2;0;2;Nord;ouvrée
2025-07-22T12:00:00;49982;50477;2866;50064;0.998;50.0;242.49;58.92;606.4;152.78;39.04;423.9;0;2;Ouest;ouvrée
2025-07-22T12:01:00;49947;50682;2476;50008;0.999;49.99;223.2;38.87;570.6;250.03;50.29;640.8;0;4;Ouest;ouvrée
2025-07-22T12:02:00;49912;50521;2085;49956;0.999;49.97;195.26;43.43;473.4;167.82;50.47;404.5;0;2;Est;ouvrée
2025-07-22T12:03:00;49877;50303;2410;49935;0.999;50.0;209.25;59.95;550.0;124.56;56.58;383.7;0;3;Centre;ouvrée
2025-07-22T12:04:00;49842;50497;2442;49902;0.999;50.0;181.99;42.38;480.8;158.95;54.66;404.4;0;3;Ouest;ouvrée
2025-07-22T12:05:00;49807;49738;1774;49839;0.999;50.01;204.19;47.0;648.7;148.32;49.91;332.6;0;4;Nord;ouvrée
2025-07-22T12:06:00;49772;50502;1673;49801;0.999;50.0;202.2;65.76;521.7;200.65;33.72;491.0;0;4;Centre;ouvrée
2025-07-22T12:07:00;49738;49890;2031;49779;0.999;50.02;229.06;49.52;609.2;188.04;69.49;491.1;0;4;Ouest;ouvrée
2025-07-22T12:08:00;49703;50130;2344;49758;0.999;50.03;229.02;42.73;612.0;189.97;30.96;461.1;0;4;Nord;ouvrée
2025-07-22T12:09:00;49668;49944;2055;49710;0.999;49.97;214.82;41.22;510.4;170.75;54.49;424.1;0;3;Est;ouvrée
2025-07-22T12:10:00;49633;49874;1369;49652;1.0;50.03;189.13;53.33;436.9;173.02;49.31;414.2;0;3;Est;ouvrée
2025-07-22T12:11:00;40264;53524;1678;40299;0.999;49.96;222.25;36.67;540.0;170.73;33.26;612.4;2;5;Nord;ouvrée
2025-07-22T12:12:00;40229;53164;1970;40277;0.999;50.02;197.24;47.53;438.5;177.97;43.76;588.7;1;3;Centre;ouvrée
2025-07-22T12:13:00;40194;53292;1969;40242;0.999;50.02;167.54;53.33;390.7;200.88;44.21;466.9;1;3;Nord;ouvrée
2025-07-22T12:14:00;49493;49984;2789;49572;0.998;49.94;187.9;62.99;487.7;188.4;58.06;618.2;0;4;Nord;ouvrée
2025-07-22T12:15:00;49458;50054;1445;49480;1.0;50.0;202.54;56.68;537.4;192.5;37.87;481.2;0;3;Est;ouvrée
2025-07-22T12:16:00;49424;49939;2202;49473;0.999;49.99;227.31;42.86;546.9;192.49;42.38;531.2;0;5;Est;ouvrée
2025-07-22T12:17:00;49389;49632;2595;49457;0.999;49.98;194.49;61.78;453.7;202.11;21.64;612.1;0;3;Est;ouvrée
2025-07-22T12:18:00;49354;50053;2908;49440;0.998;50.04;163.72;47.0;348.4;187.2;62.35;471.0;0;4;Ouest;ouvrée
2025-07-22T12:19:00;49319;49720;1838;49353;0.999;49.98;201.7;37.64;438.9;188.97;34.3;484.5;0;2;Ouest;ouvrée
2025-07-22T12:20:00;49284;49473;2196;49333;0.999;49.98;203.4;48.28;545.4;209.72;48.27;432.0;0;3;Sud;ouvrée
2025-07-22T12:21:00;49250;49664;2227;49300;0.999;50.0;205.58;64.38;520.6;163.37;43.99;468.4;0;3;Ouest;ouvrée
2025-07-22T12:22:00;49215;50015;2078;49259;0.999;50.02;227.6;51.65;525.0;158.61;44.02;350.9;0;5;Centre;ouvrée
2025-07-22T12:23:00;49180;49850;1960;49219;0.999;50.0;230.57;50.13;508.5;150.35;53.1;378.1;0;5;Centre;ouvrée
2025-07-22T12:24:00;49145;49576;2174;49193;0.999;50.03;182.17;66.37;407.6;184.57;61.71;532.0;0;3;Est;ouvrée
2025-07-22T12:25:00;49111;49541;987;49121;1.0;50.02;181.52;35.69;457.4;133.66;47.51;318.3;0;5;Nord;ouvrée
2025-07-22T12:26:00;49076;49512;2272;49128;0.999;49.93;168.79;37.14;500.4;191.55;51.55;469.2;0;4;Est;ouvrée
2025-07-22T12:27:00;49041;49957;2050;49084;0.999;49.98;220.96;33.84;631.2;177.27;48.29;464.3;0;5;Nord;ouvrée
2025-07-22T12:28:00;49007;49583;1911;49044;0.999;49.98;243.46;53.73;588.6;208.37;55.18;529.8;0;5;Est;ouvrée
2025-07-22T12:29:00;48972;49558;2818;49053;0.998;50.01;190.55;51.66;456.8;163.2;40.37;466.1;0;2;Est;ouvrée
2025-07-22T12:30:00;48937;49643;1730;48968;0.999;49.92;192.76;65.43;558.6;174.92;55.75;516.4;0;4;Centre;ouvrée
2025-07-22T12:31:00;48903;49450;1838;48937;0.999;50.08;244.0;52.43;606.6;208.06;56.1;497.8;0;4;Nord;ouvrée
2025-07-22T12:32:00;48868;49316;2796;48948;0.998;50.02;215.17;45.96;498.6;214.58;55.83;581.8;0;2;Sud;ouvrée
2025-07-22T12:33:00;48833;49294;1667;48862;0.999;50.0;213.09;50.02;622.3;163.0;38.4;433.5;0;3;Sud;ouvrée
2025-07-22T12:34:00;48799;49285;1779;48831;0.999;50.04;164.27;51.18;360.8;184.54;43.32;468.4;0;5;Est;ouvrée
2025-07-22T12:35:00;48764;49257;1941;48803;0.999;50.07;220.36;33.28;578.2;187.36;47.39;476.4;0;5;Est;ouvrée
2025-07-22T12:36:00;48730;49375;2336;48786;0.999;50.03;172.13;77.1;371.9;189.34;31.29;613.7;0;4;Centre;ouvrée
2025-07-22T12:37:00;48695;49206;2083;48740;0.999;50.03;165.98;55.2;444.6;173.44;60.95;390.3;0;5;Nord;ouvrée
2025-07-22T12:38:00;48661;49308;1482;48684;1.0;50.0;189.6;52.1;543.8;212.03;44.88;549.2;0;5;Est;ouvrée
2025-07-22T12:39:00;48627;49110;1787;48659;0.999;50.0;182.43;56.15;483.8;132.76;47.84;358.9;0;2;Sud;ouvrée
2025-07-22T12:40:00;48592;49108;1757;48624;0.999;49.99;193.35;57.09;489.2;169.47;39.23;422.1;0;3;Nord;ouvrée
2025-07-22T12:41:00;48558;48658;1969;48598;0.999;49.98;156.77;48.59;411.9;191.2;31.73;488.0;0;2;Est;ouvrée
2025-07-22T12:42:00;48523;49207;2170;48572;0.999;49.98;228.76;43.69;587.8;191.43;38.96;457.6;0;2;Nord;ouvrée
2025-07-22T12:43:00;48489;49058;2167;48538;0.999;49.96;233.83;55.99;561.2;213.82;47.19;525.5;0;3;Centre;ouvrée
2025-07-22T12:44:00;48455;49154;1289;48472;1.0;50.0;141.58;53.86;361.7;209.96;51.73;504.8;0;4;Sud;ouvrée
2025-07-22T12:45:00;48421;48341;2425;48481;0.999;49.95;229.35;41.9;578.2;172.86;46.62;386.2;0;5;Nord;ouvrée
2025-07-22T12:46:00;48386;49304;2101;48432;0.999;50.01;175.68;64.19;558.5;212.5;48.47;501.0;0;5;Sud;ouvrée
2025-07-22T12:47:00;48352;48824;2553;48420;0.999;50.0;225.71;52.93;537.9;162.15;41.63;435.9;0;4;Est;ouvrée
2025-07-22T12:48:00;48318;49040;2177;48367;0.999;50.0;197.95;57.3;500.4;203.27;49.96;627.7;0;5;Ouest;ouvrée
2025-07-22T12:49:00;48284;48576;2440;48345;0.999;49.98;200.86;63.92;418.0;225.26;59.83;486.1;0;4;Nord;ouvrée
2025-07-22T12:50:00;48250;48872;2186;48299;0.999;50.09;194.45;50.22;550.8;210.37;52.05;571.5;0;5;Sud;ouvrée
2025-07-22T12:51:00;48216;48505;2538;48282;0.999;50.04;236.36;53.17;763.5;182.64;53.1;512.5;0;3;Nord;ouvrée
2025-07-22T12:52:00;48182;48557;2208;48232;0.999;49.96;162.81;58.1;377.8;171.71;47.94;585.7;0;3;Est;ouvrée
2025-07-22T12:53:00;48148;49030;1960;48188;0.999;50.01;218.24;42.75;522.9;141.79;29.97;357.2;0;5;Est;ouvrée
2025-07-22T12:54:00;48114;48576;2908;48202;0.998;49.98;233.04;50.54;666.6;187.76;34.55;484.6;0;3;Sud;ouvrée
2025-07-22T12:55:00;48080;48623;2355;48137;0.999;49.97;221.49;51.26;684.6;152.12;49.55;500.0;0;4;Centre;ouvrée
2025-07-22T12:56:00;48046;48720;2229;48098;0.999;49.96;269.74;40.44;565.6;160.17;44.89;397.8;0;3;Nord;ouvrée
2025-07-22T12:57:00;48012;48611;1489;48035;1.0;50.01;184.13;73.18;391.2;150.23;49.4;423.1;0;4;Nord;ouvrée
